               epoch,      train/box_loss,      train/obj_loss,      train/cls_loss,   metrics/precision,      metrics/recall,     metrics/mAP_0.5,metrics/mAP_0.5:0.95,        val/box_loss,        val/obj_loss,        val/cls_loss,               x/lr0,               x/lr1,               x/lr2
                   0,            0.091851,             0.10115,            0.065597,             0.43331,             0.10689,            0.069973,            0.024595,            0.069753,            0.073926,            0.059023,            0.070429,           0.0032857,           0.0032857
                   1,             0.06815,            0.079118,            0.056092,             0.63865,             0.30125,             0.28715,            0.094859,            0.063017,            0.050281,            0.050972,            0.040298,            0.006488,            0.006488
